   ---
   привет:
   27.767578, 40.591400, 38.966095, 41.253357, 29.370850, 8.716888, 
   29.491516, 43.168793, 41.307587, 43.639526, 30.877625, 14.995697, 
   33.606293, 47.369171, 45.569000, 47.326904, 33.798645, 15.702179, 
   32.272125, 46.863831, 45.165222, 46.857910, 33.146332, 14.974487, 
   32.523041, 46.820984, 45.053619, 46.905426, 32.976959, 15.598511, 
   31.074738, 45.240112, 43.816986, 45.441254, 32.125885, 14.154846, 
   ---
   31.867645, 45.126984, 43.643524, 45.534729, 31.933502, 13.988678, 
   27.915680, 41.006866, 38.473267, 41.011688, 28.080902, 14.024261, 
   23.522614, 35.177368, 32.580780, 34.888275, 22.946686, 13.693390, 
   25.651947, 36.748718, 34.028564, 36.432922, 25.228760, 14.587128, 
   36.046997, 50.976471, 48.512451, 49.900665, 35.502563, 14.362457, 
   28.495728, 40.847992, 38.837494, 40.589111, 28.154022, 8.930695, 
   25.553467, 38.568268, 36.151703, 38.765778, 26.263214, 6.678894, 
   32.064545, 46.210754, 44.825897, 47.133820, 33.670959, 5.402405, 
   32.072693, 45.462097, 43.816559, 46.066406, 32.593658, 5.792572, 
   29.923981, 43.462097, 41.948029, 44.261383, 31.518738, 6.082092, 
   ---
   31.051086, 45.141663, 44.220856, 46.504211, 33.213470, 6.116364, 
   30.521393, 43.573639, 41.953461, 44.308868, 31.525970, 9.134308, 
   25.094513, 36.192780, 33.916687, 36.335419, 24.424377, 14.260284, 
   23.816650, 34.277496, 31.753784, 33.448303, 22.739288, 25.747314, 
   33.761078, 47.918304, 45.814331, 46.732086, 31.254395, 27.707153, 
   33.814545, 48.063110, 46.118866, 47.181244, 32.548798, 28.798584, 
   23.138550, 34.136871, 31.841400, 33.389526, 22.198151, 26.695740, 
   30.089508, 42.341492, 40.177155, 41.471649, 28.830994, 24.923798, 
   33.225555, 47.111267, 44.879395, 45.949432, 31.617554, 25.421631, 
   34.668640, 48.169312, 45.812866, 47.036438, 33.018616, 24.712128, 
   33.422363, 46.337708, 44.263855, 45.789246, 32.343719, 23.198212, 
   36.095703, 50.530548, 48.456451, 49.756897, 34.974060, 20.348541, 
   37.178070, 52.803619, 51.003021, 52.269958, 37.214905, 18.403046, 
   37.509155, 51.264801, 49.171692, 50.623413, 36.584717, 15.898376, 
   ---
   37.554047, 52.861389, 51.183990, 52.910492, 38.402069, 8.941315, 
   33.333466, 48.775543, 47.573364, 49.369019, 35.136658, 3.678223, 
   31.639801, 46.763489, 45.296143, 47.831299, 32.985504, -0.311798, 
   25.900238, 39.918579, 37.961243, 40.819580, 28.170624, -6.902802, 
   30.052795, 44.005768, 43.005554, 45.495361, 32.036041, -12.602570, 
   23.695465, 36.031860, 34.796844, 37.557587, 25.817627, -18.518341, 
   29.063477, 42.649628, 41.577454, 44.074341, 30.880066, -22.270142, 
   29.905640, 43.552155, 43.138031, 45.529205, 33.116516, -21.810577, 
   31.784241, 45.754120, 45.488739, 47.784698, 33.776581, -22.012543, 
   30.638367, 43.029724, 42.062622, 43.888092, 31.050354, -17.854980, 
   ---
   29.081482, 43.005646, 42.112610, 44.458496, 31.248688, -15.808228, 
   30.821259, 45.845428, 44.611206, 46.684052, 32.392151, -13.732452, 
   24.596405, 36.146454, 35.252838, 37.426849, 26.504150, -11.837830, 
   32.329742, 46.013367, 44.624329, 47.393738, 33.149811, -11.210419, 
   30.329407, 43.990295, 43.229065, 45.798889, 32.841492, -10.494110, 
   25.932526, 38.736115, 37.809998, 40.333893, 28.713684, -9.498749, 
   31.010956, 44.701172, 43.748596, 46.351288, 33.085693, -9.468109, 
   34.340240, 48.776672, 48.063263, 49.956512, 35.251648, -8.431946, 
   ---
   32.787201, 47.122345, 46.436554, 48.591766, 35.381958, -6.966553, 
   33.442139, 48.871826, 47.923859, 49.972260, 36.272614, -6.633881, 
   30.734161, 44.351746, 42.160645, 44.335907, 31.163361, -4.519196, 
   26.052399, 38.817871, 36.465698, 39.474274, 27.457733, 2.080505, 
   32.860229, 48.357086, 46.813568, 49.011841, 34.535126, 7.623901, 
   29.894684, 43.840393, 41.914429, 43.910797, 30.096130, 12.817627, 
   31.149963, 46.014679, 43.527527, 45.751404, 30.924469, 18.962585, 
   36.660828, 52.613220, 50.951477, 52.258484, 35.820435, 20.235382, 
   ---
   37.793915, 54.778839, 52.860016, 54.404755, 37.010864, 18.912476, 
   38.318604, 54.171509, 52.304688, 53.734863, 37.187958, 18.627289, 
   29.519653, 42.965149, 40.936981, 43.204071, 30.449707, 17.364838, 
   22.933167, 34.747070, 31.993500, 34.502106, 23.453339, 16.595215, 
   33.324493, 47.769775, 45.777008, 47.576019, 33.376160, 13.973389, 
   27.030701, 39.896637, 38.101166, 40.020691, 28.039124, 10.095459, 
   31.363098, 45.524475, 43.588043, 45.945404, 32.192108, 9.356079, 
   35.750458, 52.330994, 50.903595, 52.877472, 36.808838, 9.013031, 
   ---
   35.913605, 52.413757, 50.839203, 52.922028, 37.726318, 9.703613, 
   37.550110, 53.324127, 51.831573, 53.425568, 38.443817, 9.679962, 
   24.979065, 37.015472, 34.647278, 36.887695, 25.805878, 9.464478, 
   27.941772, 41.356445, 38.855011, 41.013397, 28.186371, 9.489929, 
   34.229401, 49.828949, 48.014343, 49.981720, 35.348083, 7.944061, 
   24.551025, 37.745758, 35.681427, 37.946381, 26.301270, 6.920319, 
   33.816376, 50.071991, 48.998444, 50.579468, 34.852631, 6.415955, 
   35.270752, 51.122192, 49.814301, 51.638550, 36.693756, 6.655945, 
   33.859528, 48.427246, 46.759674, 48.405487, 34.602325, 6.232391, 
   32.031738, 46.384827, 44.905243, 46.708252, 33.988007, 6.933746, 
   31.273041, 45.743652, 44.162811, 45.940826, 31.611633, 6.174469, 
   35.546722, 50.175659, 48.683411, 50.246185, 35.713806, 5.958344, 
   34.893707, 50.996552, 49.692383, 51.140839, 36.469574, 5.986206, 
   36.151886, 52.808289, 51.632843, 53.455353, 37.442291, 5.593475, 
   ---
   27.487335, 40.579102, 38.930206, 41.072662, 28.250580, 5.087189, 
   23.390106, 34.087891, 31.871552, 34.207458, 24.108002, 4.612488, 
   33.700104, 48.637756, 47.406433, 50.060059, 35.591095, 0.980225, 
   24.203522, 36.552338, 34.370514, 36.910461, 25.239716, -1.087158, 
   28.629913, 42.393311, 40.574158, 42.934296, 29.772400, -1.823364, 
   33.162872, 48.596039, 47.199982, 49.643219, 35.088440, -2.008545, 
   34.701782, 49.976959, 48.910767, 50.721191, 36.306091, -1.616577, 
   34.278595, 50.671326, 49.791962, 51.294861, 36.122559, -2.187866, 
   34.157928, 51.102997, 49.950043, 51.906128, 36.523834, 0.334747, 
   34.504700, 49.265900, 48.128601, 49.999908, 35.791046, 0.506775, 
   32.187622, 47.583984, 46.649872, 48.622314, 34.874634, 1.256012, 
   27.104797, 40.911743, 38.911102, 41.481079, 28.280823, 1.643677, 
   23.177551, 34.907227, 32.754791, 35.455383, 24.441559, 0.983826, 
   21.315613, 32.134918, 30.163147, 32.740021, 23.349213, 1.700867, 
   26.778961, 40.560974, 38.494751, 41.026154, 27.754028, 1.730743, 
   ---
   32.891113, 47.731018, 46.412994, 48.124603, 33.949768, 1.158875, 
   23.566315, 35.886414, 33.966583, 35.985229, 24.255585, 1.896667, 
   32.423340, 47.965576, 46.898621, 48.880981, 34.460999, 1.670898, 
   33.400574, 48.607758, 47.575867, 49.550171, 34.421204, 2.081146, 
   34.108215, 48.508759, 47.207581, 49.093567, 35.237335, 2.675598, 
   33.891785, 49.548370, 48.677582, 50.506897, 35.851379, 2.493805, 
   35.274689, 51.125275, 49.910370, 51.107758, 35.730652, 2.341309, 
   32.467194, 46.994751, 46.030426, 47.672485, 33.861694, 1.875885, 
   33.448975, 47.911774, 46.400146, 47.836548, 34.215851, 3.327850, 
   33.446869, 49.310303, 47.776031, 49.460144, 34.196777, 2.618500, 
   ---
   32.201050, 46.534424, 45.409393, 47.116638, 33.154053, 3.066681, 
   26.872742, 40.161072, 38.824158, 40.851227, 27.970917, 2.333679, 
   27.334961, 41.273376, 39.402161, 41.642609, 28.469482, 1.901947, 
   27.225494, 40.384521, 38.689911, 40.381897, 28.309784, 2.927490, 
   23.067719, 35.590851, 33.680267, 36.029053, 23.517120, 3.106720, 
   23.124115, 34.913544, 32.442017, 34.641388, 23.085022, 3.675690, 
   22.829529, 34.884216, 32.944763, 35.325348, 23.709839, 2.502838, 
   23.422943, 35.289093, 33.165894, 35.457336, 24.135254, 3.618652, 
   26.571289, 40.099243, 37.993805, 40.073914, 27.389679, 4.878967, 
   36.036102, 51.553528, 49.792908, 51.358673, 35.578674, 4.644196, 
   22.126923, 33.728058, 31.757141, 34.054688, 23.897858, 4.287811, 
   35.596832, 51.124817, 49.785065, 51.641510, 36.457611, 5.396912, 
   ---
   23.638550, 33.896820, 31.552704, 33.746216, 22.522705, 21.424744, 
   26.484253, 38.243134, 36.216644, 37.614288, 25.280670, 24.976471, 
   25.531403, 36.204987, 33.978668, 35.293213, 23.260742, 27.591553, 
   24.616058, 36.772400, 34.819275, 37.057343, 24.992004, 25.856567, 
   30.558472, 44.528015, 42.230652, 43.658905, 29.843170, 27.299957, 
   29.149689, 42.998566, 41.034332, 42.725372, 28.597076, 27.589233, 
   23.540833, 35.634186, 33.744965, 35.904144, 23.359009, 29.075317, 
   30.029022, 44.615570, 42.680786, 44.138214, 29.308105, 29.511963, 
   31.766632, 44.241547, 42.891785, 43.943390, 30.909271, 27.897156, 
   32.148041, 45.496979, 43.558044, 45.356079, 31.911652, 24.041046, 
   31.478180, 44.171082, 42.455353, 44.136597, 30.998474, 16.914032, 
   33.505493, 47.067200, 45.448700, 47.588440, 34.132507, 9.097687, 
   32.693817, 47.339874, 46.146301, 48.558044, 34.464111, 2.461334, 
